PassengerId,Survived
1040,0.04675103980986334
1041,0.020666666666666663
1042,1.0
1043,0.0
1044,0.0
1045,1.0
1046,0.0
1047,0.11825851925851923
1048,0.9366666666666668
1049,0.5499999999999999
1050,0.28005982905982907
1051,0.144
1052,0.3056619810395554
1053,0.85
1054,0.98
1055,0.04675103980986334
1056,0.02361111111111111
1057,0.144
1058,0.3865238095238095
1059,0.01534992784992785
1060,0.7933333333333334
1061,0.6521010101010102
1062,0.04675103980986334
1063,0.82
1064,0.0
1065,0.0
1066,0.0
1067,0.94
1068,0.26
1069,0.2563333333333333
1070,1.0
1071,1.0
1072,0.09938343519225872
1073,0.25166666666666665
1074,0.6568333333333335
1075,0.03898683448114188
1076,0.9847619047619047
1077,0.015158730158730158
1078,0.28
1079,0.0
1080,0.0
1081,0.015158730158730158
1082,0.003333333333333333
1083,0.04675103980986334
1084,0.74
1085,0.03333333333333333
1086,1.0
1087,0.0
1088,0.91
1089,0.6319047619047619
1090,0.0
1091,0.5375
1092,0.3056619810395554
1093,1.0
1094,0.5414285714285715
1095,0.96
1096,0.11075513049042461
1097,0.0
1098,0.9
1099,0.11825851925851923
1100,1.0
1101,0.11075513049042461
1102,0.5009024586524587
1103,0.04675103980986334
1104,0.0
1105,0.98
1106,0.68
1107,0.28005982905982907
1108,0.3056619810395554
1109,0.0
1110,0.94
1111,0.04675103980986334
1112,0.694593684093684
1113,0.07731592873930336
1114,0.6521010101010102
1115,0.07731592873930336
1116,0.62
1117,0.719093684093684
1118,0.0
1119,0.3056619810395554
1120,0.009444444444444445
1121,0.264940836940837
1122,0.13186868686868686
1123,0.98
1124,0.02
1125,0.03898683448114188
1126,0.345
1127,0.0
1128,0.24
1129,0.49450000000000005
1130,0.6568333333333335
1131,1.0
1132,0.8
1133,0.982
1134,0.5080952380952382
1135,0.04675103980986334
1136,0.016666666666666666
1137,0.06733333333333333
1138,0.6521010101010102
1139,0.2732698412698413
1140,0.5775
1141,0.719093684093684
1142,0.8545238095238097
1143,0.0
1144,0.0
1145,0.11825851925851923
1146,0.4453469030969031
1147,0.04675103980986334
1148,0.03898683448114188
1149,0.151657050465874
1150,1.0
1151,0.07731592873930336
1152,0.060547619047619045
1153,0.07731592873930336
1154,0.5775
1155,0.8545238095238097
1156,0.0
1157,0.04675103980986334
1158,0.04675103980986334
1159,0.04675103980986334
1160,0.5375
1161,0.0
1162,0.06085714285714285
1163,0.03898683448114188
1164,0.88
1165,0.38457142857142856
1166,0.0
1167,0.24
1168,0.151657050465874
1169,0.08333333333333334
1170,0.020666666666666663
1171,0.0
1172,0.5499999999999999
1173,1.0
1174,0.3056619810395554
1175,0.42
1176,0.45585714285714296
1177,0.264940836940837
1178,0.04675103980986334
1179,0.0018181818181818182
1180,0.0
1181,0.04675103980986334
1182,0.04675103980986334
1183,0.9312053511578685
1184,0.0
1185,0.092
1186,0.264940836940837
1187,0.11611111111111111
1188,0.995
1189,0.12933333333333333
1190,0.09938343519225872
1191,0.13773737373737374
1192,0.5009024586524587
1193,0.0
1194,0.08542857142857142
1195,0.11825851925851923
1196,0.3056619810395554
1197,1.0
1198,0.020666666666666663
1199,1.0
1200,0.0
1201,0.982
1202,0.09798673548673546
1203,0.33766666666666667
1204,0.04675103980986334
1205,0.48
1206,0.8
1207,0.695
1208,0.32299999999999995
1209,0.13780583322765982
1210,0.4725225885225885
1211,0.0
1212,0.11611111111111111
1213,0.16714285714285715
1214,0.11611111111111111
1215,0.0
1216,0.82
1217,0.0
1218,0.8
1219,0.06085714285714285
1220,0.0
1221,0.07731592873930336
1222,0.96
1223,0.3758571428571427
1224,0.0
1225,0.9306666666666666
1226,0.4725225885225885
1227,0.09938343519225872
1228,0.5009024586524587
1229,0.345
1230,0.11075513049042461
1231,0.0
1232,0.09798673548673546
1233,0.5009024586524587
1234,0.01511111111111111
1235,1.0
1236,0.016666666666666666
1237,0.98
1238,0.11611111111111111
1239,0.96
1240,0.11825851925851923
1241,0.5083333333333333
1242,0.32
1243,0.11075513049042461
1244,0.09798673548673546
1245,0.5983333333333333
1246,0.8545238095238097
1247,0.03666666666666667
1248,0.98
1249,0.04675103980986334
1250,0.03898683448114188
1251,0.5712777777777779
1252,0.0
1253,1.0
1254,0.5083333333333333
1255,0.4725225885225885
1256,0.8966666666666666
1257,0.0
1258,0.12933333333333333
1259,0.6521010101010102
1260,0.32
1261,0.6721578947368421
1262,0.02
1263,0.825
1264,0.07633333333333332
1265,0.2656666666666667
1266,1.0
1267,0.35
1268,0.9575
1269,0.07731592873930336
1270,0.0
1271,0.08
1272,0.03898683448114188
1273,0.22695177045177048
1274,0.5375
1275,1.0
1276,0.04675103980986334
1277,1.0
1278,0.11825851925851923
1279,0.0
1280,0.025796526572842357
1281,0.08
1282,0.0
1283,1.0
1284,0.56
1285,0.0
1286,0.015444444444444445
1287,0.6568333333333335
1288,0.10285930735930736
1289,1.0
1290,0.0
1291,0.05623168498168497
1292,0.8130714285714284
1293,0.423
1294,1.0
1295,0.0
1296,0.39666666666666667
1297,0.49450000000000005
1298,0.0
1299,0.2580952380952381
1300,0.3056619810395554
1301,0.5788571428571428
1302,0.3056619810395554
1303,0.54
1304,0.7567619047619049
1305,0.04675103980986334
1306,1.0
1307,0.0
1308,0.04675103980986334
1309,0.12933333333333333
